CNPJ,COMPANHIA_ANO,ANO_REFER,z_DSRI,z_GMI,z_AQI,z_SGI,z_DEPI,z_SGAI,z_LVGI,z_TATA
12420164000157,CM HOSPITALAR S.A (2022),2022,1.0944303252700691,1.4063884630550105,0.9992668584926788,1.465199729669664,19.3743583663005,-0.8361940867869627,0.9036426199905876,0.24918734479010912
12420164000157,CM HOSPITALAR S.A (2023),2023,-0.035791324155969466,0.3180925906178515,-0.19022271911187358,0.7621393663633904,-4.012407570716999,0.4407293281581013,-1.2679624051401006,1.8386240562953262
12420164000157,CM HOSPITALAR S.A (2024),2024,-0.6567263225357244,5.04301321205293,0.2902602792030332,-0.35951231771991415,-0.593618227124829,2.1899665309482628,1.0296181283383485,-1.0420203747495358
12420164000157,CM HOSPITALAR S.A (2025),2025,0.024393171373085526,-2.7523314922264754,0.29869711899833373,-0.5942321344084395,-0.3285186454434163,-0.94851580586818,-0.2500413021001123,0.24712522729457867
13217485000111,GRUPO SBF S.A. (2021),2021,-1.3981964720913311,-0.6083130315673185,0.9787864273660327,5.084331343000893,-0.9384272171210905,-1.773808194988635,-0.007872732104101684,0.6811478746012462
13217485000111,GRUPO SBF S.A. (2022),2022,0.3829647882188285,-0.20443446930336653,-0.45212454247622413,0.5493306100763935,0.18132160539597,0.7571302581002142,0.36832732483202585,0.6303943251810146
13217485000111,GRUPO SBF S.A. (2023),2023,-0.5507898736854481,-0.06543584219937462,-0.13235459109380412,0.0,-0.4369179501070124,-0.13500900290755105,-0.2758805618179514,-0.006737508074748151
13217485000111,GRUPO SBF S.A. (2024),2024,0.5162716537786128,-0.38508232674167,-0.08306561000455691,-0.46927463276555337,0.37902002616872316,0.18276423334655437,-0.22201638236501958,-0.07687677802264807
13217485000111,GRUPO SBF S.A. (2025),2025,-0.0656766169383903,0.2821037532869084,0.15824209573890718,-0.17428167177024503,0.15514049411219452,0.008313384314207955,0.08080304642518224,0.20325495783696845
16233389000155,CVLB BRASIL S.A (2021),2021,-0.6711776740083663,0.9935804253597805,2.4996767175390815,0.06844845727715589,-0.24460710536106964,0.15951795295239837,0.6470753307572152,-0.07204433296117296
16233389000155,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2022),2022,-0.7938131780157398,0.2352926330482452,1.3203935451777524,-0.20968524759869056,-0.1569189891956074,0.5622525598633372,0.12728189905179768,-1.7377920573965446
16233389000155,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2023),2023,-1.9601880764308341,2.0932828897751494,0.8869160351761323,5.865714535653438,0.5450547537011006,11.6824766513612,-1.0366170460846997,-0.7809421195654591
16233389000155,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2024),2024,-2.6340288400338454,-0.19786258069958979,0.4653639163545653,-0.23493542826210287,0.39866936549742543,0.4351543781888071,0.41291585171870604,-0.2288459753009945
16233389000155,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2025),2025,8.375764399513686,0.5782330266709633,-0.9403786755392946,-0.9120701237125458,-0.48698596491372353,1.6363879599764801,2.5826751650708455,-3.0901433628448465
16922038000151,ENJOEI S.A. (2022),2022,0.12458093629807841,-3.1961666760631666,2.9258353116968636,0.9713292372360697,-1.7255560867362743,-3.05468900661058,1.455424845455964,-0.2513454165738974
16922038000151,ENJOEI S.A. (2023),2023,-1.1322780743106355,-3.746130298830063,3.1851718726618397,1.4359086365691711,-0.4802013903717135,-1.4697713879900236,3.951911215844431,-0.5397759603088577
16922038000151,ENJOEI S.A. (2024),2024,-0.4468250850152135,-1.3682319430558048,1.917412513799144,1.2467999221919372,2.293014245574829,-1.8034033901959432,0.5671665348720568,-0.16749312852985135
16922038000151,ENJOEI S.A. (2025),2025,11.055173638919225,0.1250218730783818,-1.9227076977612834,-0.6109932370935215,-0.4387671849056596,-0.49095643862619176,7.0535953903743565,-0.3709329450343381
