CNPJ,CVM,DENOM_CIA,DT_REFER,ANO_REFER,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,MSCORE,COMPANHIA_ANO
04972092000122,26166,GRUPO FARTURA DE HORTIFRUT S.A.,2025-12-31,2025,0.8374896376805707,1.018285749308984,1.1085454489435866,1.0996028506573803,0.9591062523973246,0.9968414911109713,0.9652671747423333,-0.048825362428396246,-2.7084123079277433,GRUPO FARTURA DE HORTIFRUT S.A. (2025)
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2021-12-31,2021,0.6779328913220192,1.2039847697102941,1.0286061736697931,1.4853971547744222,0.8830671961522915,1.2029921056449455,0.8047454141359415,0.0683721266948914,-1.888667109585799,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2021)
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2022-12-31,2022,1.1919998205618585,1.19542394180411,1.3221929670823522,1.0040531342175285,0.8984302510822693,0.6251041444636046,0.6497014332404176,0.020559335490835905,-1.8028486412684892,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2022)
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2023-12-31,2023,1.3358424033687286,1.1064335927503908,1.816479204568364,0.841080207861575,0.8557420257330896,0.7219216332637656,0.569485985693555,-0.15944410077668913,-2.500747960688402,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2023)
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2024-12-31,2024,1.5515298471321417,0.8100334811842321,0.9930034365947227,0.9302377994420001,0.9488612677403109,2.0413831777775107,1.712448315471548,-0.06977158031791182,-2.882380041340925,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2024)
05917486000140,25895,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2025-12-31,2025,0.7171734437538355,0.950961557578766,0.9757662162324933,1.0405379761565186,0.8032773253716823,4.270573402796275,1.1731033528810377,-0.2821794845895369,-4.701807640905098,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A. (2025)
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2021-12-31,2021,0.4660871440773866,0.836993667895741,1.2056462749219932,1.3287100868444541,0.9101359304755332,0.9052134148622317,0.9812824327489699,-0.0018185130374364998,-2.677395931628811,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2021)
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2022-12-31,2022,1.284589675683469,1.0170508685103783,1.1980103684643957,1.3007837392095478,0.9788852055549206,1.049069416620134,0.9039118843117995,-0.041710814131617244,-2.035491582074839,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2022)
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2023-12-31,2023,0.37459371720224277,0.854317646014039,1.1554436706114728,1.5161221478606468,0.8119967073470792,1.088725379739526,0.9183503229821456,-0.06457890983987227,-2.9214602829860006,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2023)
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2024-12-31,2024,0.8831373411422799,0.9440532633255423,1.0841936417595137,1.0148005440338312,1.0113684285942341,1.0395751421994242,0.967497526165591,-0.071795540803344,-2.9006397882091535,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2024)
06347409000165,25410,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,2025-12-31,2025,1.1332340968103527,1.082998187686776,0.9683430940166876,1.2703302849009914,0.9695934301045184,0.8477890582806483,1.0237933252812368,-5.037414472141688e-05,-2.0705889552737995,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A. (2025)
06626253000151,22608,EMPREENDIMENTOS PAGUE MENOS S.A.,2023-12-31,2023,0.933024861321247,1.014656587011141,0.990210731045869,1.2190696016737266,0.757526962775325,1.0075085187815302,1.0539323274827,-0.054384899625058325,-2.643701910550827,EMPREENDIMENTOS PAGUE MENOS S.A. (2023)
06626253000151,22608,EMPREENDIMENTOS PAGUE MENOS S.A.,2024-12-31,2024,0.9554686079011604,0.9937307081929143,0.4683556605821967,1.128520560658061,2.223931833082962,0.967554723564909,0.9961331823069639,-0.03131551104528816,-2.62335111826678,EMPREENDIMENTOS PAGUE MENOS S.A. (2024)
06626253000151,22608,EMPREENDIMENTOS PAGUE MENOS S.A.,2025-12-31,2025,1.5154962276439956,0.9966911641423724,0.8938125248051916,1.179135844705966,0.9517103460273452,0.9595538838420911,1.0475032576197658,0.006104066686510243,-1.876170317844509,EMPREENDIMENTOS PAGUE MENOS S.A. (2025)
07859510000168,24473,JHSF MALLS S.A.,2021-12-31,2021,0.9617927987469765,0.984391813036924,0.9770540764934132,1.3590527827980907,0.8792783222341215,1.0210661152404374,1.0537284689754143,0.00030987399929947016,-2.246012492386719,JHSF MALLS S.A. (2021)
07859510000168,24473,JHSF MALLS S.A.,2022-12-31,2022,0.8948239587136522,0.9727521957894179,0.9920995423987464,1.2631499982950865,1.1427970796468803,1.0106342552473435,1.118906014837908,-0.023639922524440953,-2.494511677085324,JHSF MALLS S.A. (2022)
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2021-12-31,2021,0.7480088846018702,0.9083282088343015,0.9245267881918915,1.4227781349080963,1.0711170099007714,0.7596600075764519,1.1042276238236017,-0.1256122946151676,-2.9859130377934693,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2021)
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2022-12-31,2022,0.6962248692216039,1.0440000504380806,1.044608128417019,1.180198186607854,1.0200770928219731,0.8768005000593144,1.070311018841343,0.026132468197090187,-2.4347013321527453,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2022)
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2023-12-31,2023,0.9919018436294523,1.01795204756382,0.924167742907994,1.042773253739091,1.4478465980463406,1.1597364754634187,0.9638876757368258,0.10218729557335066,-1.9564833412597216,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2023)
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2024-12-31,2024,0.8291394648843246,1.0219342908639168,1.0631611618364483,1.1231122477552316,0.9992151088238153,0.9122792840584746,1.5835366915275462,-0.6613579590033096,-5.760589839999994,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2024)
08764621000153,21008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2025-12-31,2025,1.0404017844563254,0.9976049684315595,1.029567474939224,1.0537253728697116,0.7939762551798396,0.9066473107998337,1.0876224696079004,0.058597289985192154,-2.146338538326047,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A. (2025)
09295063000197,22519,TECHNOS S.A.,2021-12-31,2021,0.8324580759958008,0.8746452087228028,0.8238289517125874,1.2853352520573817,1.0985545258495075,0.8538370402245006,1.0653025376005734,-0.022367090380097397,-2.606515704680937,TECHNOS S.A. (2021)
09295063000197,22519,TECHNOS S.A.,2022-12-31,2022,0.9289421317319677,0.9683719698047336,1.002277900580652,1.1171430207186976,0.9552489337443519,1.027363884985356,0.8223959965937179,-0.003908109638655436,-2.4267234891563234,TECHNOS S.A. (2022)
09295063000197,22519,TECHNOS S.A.,2023-12-31,2023,1.053141817834121,0.9807302154744728,0.9710420138526576,0.9747033299927114,1.0403971970826624,1.0861804428814648,0.8879758686521706,-0.029282693448915664,-2.5861068200799564,TECHNOS S.A. (2023)
09295063000197,22519,TECHNOS S.A.,2024-12-31,2024,1.0693516855916212,1.0117780064830297,0.9291207237200422,1.1692230397812746,0.8994885657780525,0.9616688811474308,1.192714034715002,0.022915525054279788,-2.248427548080587,TECHNOS S.A. (2024)
09295063000197,22519,TECHNOS S.A.,2025-12-31,2025,1.010587669120568,0.9996571082813258,1.0664271689459837,1.1952208454082143,0.9378362865663752,0.9568117326496192,0.7675501411681799,0.06270849926700604,-1.8997630940305072,TECHNOS S.A. (2025)
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2021-12-31,2021,0.709287157574297,0.9861306402574447,3.858730439936907,1.6354628101354145,0.9100506075339535,0.8913395210639624,1.0668443431208947,-0.03536333499433603,-1.2119966349960434,W2W E-COMMERCE DE VINHOS S.A. (2021)
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2022-12-31,2022,0.9221708288804454,0.9753636187890439,0.992295878634964,1.310003620993156,0.7131902088172001,1.0013140043160185,0.8422619668569197,-0.08688243508922865,-2.679351793488045,W2W E-COMMERCE DE VINHOS S.A. (2022)
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2023-12-31,2023,0.9574490961881297,1.0433842361834427,0.964025187728169,1.0516847382853765,0.9301292946566656,1.0009500394407689,1.0504647314384816,-0.07473174911023153,-2.8390413515747794,W2W E-COMMERCE DE VINHOS S.A. (2023)
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2024-12-31,2024,1.2253278220883022,0.9940626613764567,1.0318842699205049,1.0314819657882788,0.8227172932094187,1.0078679815817588,1.033485429954564,-0.09833337434388513,-2.7276625582041243,W2W E-COMMERCE DE VINHOS S.A. (2024)
09813204000116,25852,W2W E-COMMERCE DE VINHOS S.A.,2025-12-31,2025,0.9138405291159615,0.9793619694508259,1.22604069816216,0.9673054872641634,0.8680537610237116,0.9560748394704972,0.7758748843694487,0.04976958525345622,-2.2094645443052197,W2W E-COMMERCE DE VINHOS S.A. (2025)
10158356000101,27839,CPX DISTRIBUIDORA S.A.,2025-12-31,2025,0.8943366056751236,1.1245765671862669,1.0491035132661874,1.2639540960304354,1.1204398080230211,1.0321165007617878,1.1739712558906068,-0.05433643909311444,-2.55895128168714,CPX DISTRIBUIDORA S.A. (2025)
12108897000150,25046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,2021-12-31,2021,1.1799694916081953,0.9955068846174757,1.0263337667727237,1.1364221530802738,1.0496779268084158,0.9766407316813653,0.9761626909270168,-0.06326214743668208,-2.4629510623742457,D1000 VAREJO FARMA PARTICIPAÇÕES S.A. (2021)
12108897000150,25046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,2022-12-31,2022,1.080884353249314,1.013542385964384,0.9868172855754891,1.299418079996916,0.9575631327407417,0.8858004370615548,1.0262157623261716,-0.06204669157518622,-2.420807843562046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A. (2022)
12108897000150,25046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,2023-12-31,2023,1.0118971972073874,1.0142695477712984,0.9379771450146224,1.17918710742286,1.003660522608568,1.2742438038926303,1.0944384502551123,-0.08051564107382603,-2.78110562292626,D1000 VAREJO FARMA PARTICIPAÇÕES S.A. (2023)
12108897000150,25046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,2024-12-31,2024,0.988991269246854,1.0322508953762655,0.8701548009359668,1.2354244846358502,1.1734887328184644,0.942669817020155,1.1047788903414875,-0.08224899615907512,-2.7048521340842395,D1000 VAREJO FARMA PARTICIPAÇÕES S.A. (2024)
12108897000150,25046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,2025-12-31,2025,0.9905773450673697,1.0713372842732665,0.9611990167863251,1.234244866694899,1.014886580220711,0.9378539889271702,0.9947419222370727,-0.0731840583145303,-2.5860396793635108,D1000 VAREJO FARMA PARTICIPAÇÕES S.A. (2025)
12420164000157,25682,CM HOSPITALAR S.A,2021-12-31,2021,0.8581495853080483,0.819863204588935,0.9818566651614531,1.4090563759949482,0.7477877995823903,1.1343548249927686,1.0767612210733126,0.026186461442993452,-2.302754128526905,CM HOSPITALAR S.A (2021)
12420164000157,25682,CM HOSPITALAR S.A,2022-12-31,2022,1.2186110332360982,1.105015382612951,1.24839290079275,1.4064753112317103,4.411791997863303,0.913827519810295,1.1309160728895222,-0.028559491461170438,-1.5297646878989757,CM HOSPITALAR S.A (2022)
12420164000157,25682,CM HOSPITALAR S.A,2023-12-31,2023,0.9546213527414175,1.020275177828857,0.9840620833701196,1.267225829303069,0.1775158028396838,1.0473112715055204,0.8815012777554448,0.12325305180002971,-1.7663896499904705,CM HOSPITALAR S.A (2023)
12420164000157,25682,CM HOSPITALAR S.A,2024-12-31,2024,0.8095874720743109,1.3881813246677228,1.090836002279125,1.04506934877204,0.870899503733339,1.2301685530781494,1.1453847056486388,-0.1518871624296942,-3.1859765621974017,CM HOSPITALAR S.A (2024)
12420164000157,25682,CM HOSPITALAR S.A,2025-12-31,2025,0.9686788482366749,0.7811964749283588,1.0927108541496617,0.9985802923863873,0.9063952665093606,0.9020859194258559,0.9984123091996154,-0.028756451364785204,-2.71611049851174,CM HOSPITALAR S.A (2025)
13217485000111,24694,GRUPO SBF S.A.,2021-12-31,2021,0.6363997898378835,0.948140564324072,1.2438416973162332,2.123287449264873,0.824730973272753,0.8158136159689932,1.0262260338753688,0.012698537967998845,-1.679044858871291,GRUPO SBF S.A. (2021)
13217485000111,24694,GRUPO SBF S.A.,2022-12-31,2022,1.0524316294841758,0.9795885858970187,0.9258617221750329,1.2250765195005853,0.9746608159405581,1.0803863820988588,1.069433642553888,0.00785089265991889,-2.274434674614897,GRUPO SBF S.A. (2022)
13217485000111,24694,GRUPO SBF S.A.,2023-12-31,2023,0.8343314055310161,0.9904117199580922,0.9969216576528452,1.116275046891669,0.8918810376334783,0.9871262114416814,0.9954445993286396,-0.0530037505599605,-2.7917383491451138,GRUPO SBF S.A. (2023)
13217485000111,24694,GRUPO SBF S.A.,2024-12-31,2024,1.0835685634340309,0.9655224327296378,1.0078747562814914,1.0233296144574555,1.0011318356246897,1.0203447766798763,1.0016310481201318,-0.05970299242105409,-2.6805824542911645,GRUPO SBF S.A. (2024)
13217485000111,24694,GRUPO SBF S.A.,2025-12-31,2025,0.9476409441665794,1.0174729054665295,1.0614986503537727,1.081756485228576,0.971155270931972,1.0021084803266946,1.0364106903295993,-0.032946651032192444,-2.590915876090027,GRUPO SBF S.A. (2025)
16233389000155,25542,CVLB BRASIL S.A,2021-12-31,2021,0.8062120211971167,1.0728720670525644,1.5818170618597256,1.129832079419908,0.9176306826576707,1.0179147165183555,1.1014486158051493,-0.05924142904476972,-2.5918623278652984,CVLB BRASIL S.A (2021)
16233389000155,25542,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,2022-12-31,2022,0.7775676331369061,1.0138279555814274,1.3197543327765668,1.0747443852015621,0.929371767083168,1.0600147560655877,1.0417489140727663,-0.21834269847411905,-3.5352060408164405,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2022)
16233389000155,25542,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,2023-12-31,2023,0.5051335164076938,1.158500446610268,1.22342607004071,2.6902650532839076,1.023363214730196,2.2224722801831365,0.9080719269601959,-0.12695068422783085,-2.025128603384539,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2023)
16233389000155,25542,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,2024-12-31,2024,0.12483584443112125,0.9801003062850188,1.1297478922304027,1.0697432860648535,1.003762802761995,1.0467284916545874,1.0745547571995415,-0.07421809086391089,-3.5602793327773954,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2024)
16233389000155,25542,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL,2025-12-31,2025,2.9193367774392414,1.0405310240394996,0.8173608857385781,0.9356286915598201,0.8851771327650763,1.1722999732976038,1.3237575672719728,-0.34751040271588485,-2.598725317298061,CVLB BRASIL S.A EM RECUPERAÇÃO JUDICAL (2025)
16922038000151,25259,ENJOEI S.A.,2022-12-31,2022,0.9920800422108449,0.7466372293029198,1.6765189000820149,1.3086583757301677,0.7193375982519067,0.6819161760688264,1.1942897753494295,-0.07636708954808032,-2.4708451243292373,ENJOEI S.A. (2022)
16922038000151,25259,ENJOEI S.A.,2023-12-31,2023,0.6985112463857498,0.7038142882283546,1.7341492033970687,1.4006738612393,0.8860855598812263,0.847596237523754,1.4810180843281697,-0.10391607849596234,-2.890161305068331,ENJOEI S.A. (2023)
16922038000151,25259,ENJOEI S.A.,2024-12-31,2024,0.8586148116732449,0.8889694456882633,1.4524251143989784,1.3632186271234354,1.2574079275589354,0.8127198692006374,1.0922708713606188,-0.06835807036908952,-2.4501336363510444,ENJOEI S.A. (2024)
16922038000151,25259,ENJOEI S.A.,2025-12-31,2025,3.5451754254463563,1.0052417181268847,0.599065712488867,0.9952605562907915,0.8916334325663046,0.9499170894458542,1.8372550215283103,-0.08778930391275783,-0.9902724570485819,ENJOEI S.A. (2025)
17359233000188,26760,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2023-12-31,2023,0.9889584608566745,1.077062655857911,0.9396332378524367,1.0582174308814434,1.2105327761574338,1.038515475183146,1.0533566963261616,0.010923729072001464,-2.3706762611244065,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2023)
17359233000188,26760,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2024-12-31,2024,0.8608670540762409,1.001349237590061,1.1168213100699675,1.060439473301924,1.006965255367111,1.1210413124009426,1.3012635398686796,-0.0029726853931353325,-2.6386225672060055,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2024)
17359233000188,26760,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.,2025-12-31,2025,1.0322967099088258,0.936011323387167,0.995911563702772,1.0896943143843387,0.7173391434099,1.09306250369673,1.4772947067805526,0.04458042964053267,-2.401713735941593,TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A. (2025)
18328118000109,25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2022-12-31,2022,0.9357980491147555,1.0134646918708299,1.1250438710435224,1.3513703054790764,0.8957068056342564,1.0561366637903749,0.9056644560706097,-0.04173145507055001,-2.354079380051905,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2022)
18328118000109,25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2023-12-31,2023,0.9911420071716744,1.0203594894104013,1.0124459546451838,1.1194934050864815,0.8376840831292819,1.0130653560015614,1.3712006151393763,-0.10330501668038658,-2.991443605850077,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2023)
18328118000109,25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2024-12-31,2024,1.0137496271782078,0.9950227282469406,1.0022227011286693,1.047070802375237,0.9154317269648987,1.0104447274190194,1.0977099694402805,-0.12920094910509905,-3.0750974608918082,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2024)
18328118000109,25089,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2025-12-31,2025,0.9159433227420698,0.9984859080652595,0.9747533747122659,1.079459870077963,0.8837398879671023,0.9940225392305645,1.110475526234121,-0.139306526228642,-3.1977355390593543,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A. (2025)
18483666000103,25933,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.,2021-12-31,2021,70.79102357782388,2.3381494943100884,1.2226059842492116,1.5963696562611918,2.096716180741584,0.6470804868353013,1.0913423441822596,0.25615392114766716,64.41167894316732,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2021)
18483666000103,25933,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.,2022-12-31,2022,0.4210174152946219,-2.250602873507067,7.850473445741694,1.8285615783259017,0.41458567346021824,5.312218382910447,0.8144207894847889,0.07268938718427648,-1.6305402601332981,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2022)
18483666000103,25933,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.,2023-12-31,2023,1.2700416382196986,-0.2225323884496918,1.2901679820286176,0.5239798699443566,1.4033381234423334,0.4722310004844113,0.8702022766723202,-0.19529251893339494,-3.918610573658041,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2023)
18483666000103,25933,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.,2024-12-31,2024,0.8804260430979622,0.5656945564505144,0.8287389584778532,1.0474361657697333,0.4042410432311948,0.3922235658539081,1.0891892318569154,-0.16150490176137983,-3.5950187629663413,HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A. (2024)
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2021-12-31,2021,0.8291232714591048,1.110557933457333,0.9972528449657049,1.2151696600869089,0.944156830879401,0.9074170399485999,0.9225616620870558,0.03621403756534058,-2.183740392282751,ALLIED TECNOLOGIA S.A. (2021)
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2022-12-31,2022,1.1390522245926857,0.93431773506385,1.1839907787132278,0.8935700117085673,0.843766740812949,1.2350049352433292,0.8942712988420538,-0.5487711553928717,-4.998870088689792,ALLIED TECNOLOGIA S.A. (2022)
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2023-12-31,2023,0.5847661094269975,1.3005331787071956,1.099873622628963,1.1418028578053547,0.9355030828520882,0.7565247844081076,0.8952597533671177,-0.5854937538117488,-5.207311190091709,ALLIED TECNOLOGIA S.A. (2023)
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2024-12-31,2024,1.0436675974113363,0.9728901606700744,0.9203968993532412,0.9430335026213019,0.9886906128391433,1.11706551578125,1.0535804640951454,-0.3314565465187879,-4.126955415029255,ALLIED TECNOLOGIA S.A. (2024)
20247322000147,25330,ALLIED TECNOLOGIA S.A.,2025-12-31,2025,1.069770546719052,1.0396406543595669,1.046585532352016,0.996964346419854,0.9189888370011154,0.9457062473392283,0.9939475638082872,-0.5480956924734406,-4.941306436175654,ALLIED TECNOLOGIA S.A. (2025)
20258278000170,23507,OUROFINO S.A.,2021-12-31,2021,0.9449979976838858,1.0366660288414793,0.9374469099219986,1.239530316062829,1.073079766546812,0.9514644856492996,0.936826859566402,0.05656093231587323,-2.020794084517032,OUROFINO S.A. (2021)
20258278000170,23507,OUROFINO S.A.,2022-12-31,2022,1.0667030763639893,0.9741573899582076,0.959238461169556,1.1504059156389401,0.9477341536074657,1.0144865219226586,0.9519485911569301,0.030499701077975946,-2.164664994855066,OUROFINO S.A. (2022)
20258278000170,23507,OUROFINO S.A.,2023-12-31,2023,0.9644723511290341,1.1082202517547715,0.7637352595916094,0.9060365553204426,0.8722325018735104,1.041214870629871,1.0206837237357431,-0.1878618524185522,-3.542362896974802,OUROFINO S.A. (2023)
20258278000170,23507,OUROFINO S.A.,2024-12-31,2024,1.2398148767325097,0.9060336006535176,1.2300152762710033,1.0864122143878654,0.9751513458811772,0.9377078201912149,0.9692837182335784,0.043614312352224946,-1.9170064540764455,OUROFINO S.A. (2024)
20258278000170,23507,OUROFINO S.A.,2025-12-31,2025,1.0161935016615944,0.9775697045615782,1.1331957972546316,1.1953567162897447,0.9998998623528214,0.9514539973874867,1.0805272763931804,0.07816788881494831,-1.9011223524369965,OUROFINO S.A. (2025)
21240146000184,25658,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2021-12-31,2021,0.6027952101594626,0.9105671423106019,0.8154177042497224,2.501272564453033,0.618606839830126,0.9582310132591144,1.0304658322791358,0.012809173848803895,-1.6147892259211307,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2021)
21240146000184,25658,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2022-12-31,2022,1.0020072944719653,1.0946572823964402,0.8470223478769012,1.7616141827408915,1.0310082834588128,0.8923989303821805,1.0024012151364352,0.01746159348480444,-1.707626429295514,AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL (2022)
